competition_id,season_id,match_id,location,shot_outcome,shot_statsbomb_xg,under_pressure,shot_type,shot_body_part,shot_one_on_one,x,y,goalkeeper_location,num_opposing_players,x_gk,y_gk,goal
2,27,3754131,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754059,"[107.9, 40.0]",Saved,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,0
2,27,3754064,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.2, 40.4]",1.0,119.2,40.4,0
2,27,3753973,"[108.0, 39.7]",Goal,0.7835,,Penalty,Right Foot,,108.0,39.7,,,,,1
2,27,3753994,"[107.1, 40.0]",Goal,0.7835,,Penalty,Left Foot,,107.1,40.0,,,,,1
2,27,3754004,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
2,27,3754027,"[108.0, 40.3]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.3,,,,,1
2,27,3754033,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754033,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[118.8, 40.0]",1.0,118.8,40.0,0
2,27,3754035,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
2,27,3754071,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754075,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
2,27,3754086,"[108.1, 40.3]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.3,,,,,1
2,27,3754086,"[107.8, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.8,40.0,,,,,1
2,27,3754086,"[108.4, 40.2]",Saved,0.7835,,Penalty,Right Foot,True,108.4,40.2,"[119.4, 40.2]",1.0,119.4,40.2,0
2,27,3754088,"[108.0, 39.9]",Goal,0.7835,,Penalty,Right Foot,,108.0,39.9,,,,,1
2,27,3754088,"[107.8, 39.8]",Goal,0.7835,,Penalty,Right Foot,,107.8,39.8,,,,,1
2,27,3754110,"[107.8, 39.9]",Goal,0.7835,,Penalty,Right Foot,True,107.8,39.9,"[118.9, 39.9]",1.0,118.9,39.9,1
2,27,3754123,"[108.2, 40.2]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.2,,,,,1
2,27,3754127,"[108.2, 40.1]",Goal,0.7835,,Penalty,Left Foot,True,108.2,40.1,"[119.2, 40.1]",1.0,119.2,40.1,1
2,27,3754132,"[107.9, 39.9]",Goal,0.7835,,Penalty,Right Foot,,107.9,39.9,,,,,1
2,27,3754147,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
2,27,3754155,"[108.0, 40.1]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.1,"[120.0, 40.2]",1.0,120.0,40.2,0
2,27,3754155,"[108.2, 40.2]",Saved,0.7835,,Penalty,Right Foot,True,108.2,40.2,"[120.0, 40.1]",1.0,120.0,40.1,0
2,27,3754163,"[107.9, 40.2]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.2,,,,,1
2,27,3754168,"[108.1, 39.9]",Goal,0.7835,,Penalty,Right Foot,,108.1,39.9,,,,,1
2,27,3754170,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[118.8, 40.1]",1.0,118.8,40.1,0
2,27,3754172,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
2,27,3754220,"[107.7, 40.1]",Goal,0.7835,,Penalty,Right Foot,,107.7,40.1,,,,,1
2,27,3754225,"[108.2, 40.1]",Saved to Post,0.7835,,Penalty,Right Foot,True,108.2,40.1,"[119.7, 40.0]",1.0,119.7,40.0,0
2,27,3754227,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
2,27,3754227,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754229,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
2,27,3754243,"[108.0, 39.9]",Goal,0.7835,,Penalty,Right Foot,,108.0,39.9,,,,,1
2,27,3754249,"[108.2, 40.2]",Post,0.7835,,Penalty,Right Foot,,108.2,40.2,,,,,0
2,27,3754250,"[108.2, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.2,40.1,,,,,0
2,27,3754252,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
2,27,3754252,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
2,27,3754261,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754277,"[108.1, 40.2]",Saved,0.7835,,Penalty,Left Foot,True,108.1,40.2,"[119.8, 39.8]",1.0,119.8,39.8,0
2,27,3754307,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
2,27,3754308,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
2,27,3754317,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,27,3754321,"[107.7, 39.9]",Goal,0.7835,,Penalty,Right Foot,True,107.7,39.9,"[119.3, 40.5]",1.0,119.3,40.5,1
2,27,3754322,"[108.3, 39.9]",Goal,0.7835,,Penalty,Right Foot,,108.3,39.9,,,,,1
2,27,3754333,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
2,27,3754348,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
2,27,3754078,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
2,44,3749257,"[108.3, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.3,40.1,,,,,1
2,44,3749133,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.9, 39.9]",1.0,119.9,39.9,1
2,44,3749528,"[108.1, 40.3]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.3,,,,,1
2,44,3749552,"[108.2, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.2,40.1,"[119.9, 40.0]",1.0,119.9,40.0,0
2,44,3749296,"[107.7, 40.0]",Goal,0.7835,,Penalty,Right Foot,True,107.7,40.0,"[119.3, 40.0]",1.0,119.3,40.0,1
2,44,3749068,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
2,44,3749493,"[107.9, 39.7]",Goal,0.7835,,Penalty,Right Foot,True,107.9,39.7,"[118.9, 40.3]",1.0,118.9,40.3,1
2,44,3749453,"[107.8, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.8,40.0,,,,,1
2,44,3749153,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
2,44,3749153,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
2,44,3749526,"[107.9, 40.1]",Goal,0.7835,,Penalty,Right Foot,True,107.9,40.1,"[119.8, 40.2]",1.0,119.8,40.2,1
12,27,3879863,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879825,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879628,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879628,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879699,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879703,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879703,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3879653,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879632,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879566,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879585,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879838,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3879839,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3879833,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879828,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879828,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879832,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879832,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879792,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
12,27,3879794,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3879786,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879784,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879784,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879782,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879772,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[118.9, 40.5]",1.0,118.9,40.5,0
12,27,3879772,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879754,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3879748,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3879748,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
12,27,3879745,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879741,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879740,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879737,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879732,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3878559,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3879624,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879874,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879871,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879871,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879870,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879864,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879864,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879859,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3879859,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3879858,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879853,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879851,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3879851,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879846,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879835,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879831,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
12,27,3879827,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879818,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879811,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879805,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879803,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879803,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3879801,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879801,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879790,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879767,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879766,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879761,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879759,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879753,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879752,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879752,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3879731,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
12,27,3879725,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879721,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879718,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3879717,"[108.1, 40.1]",Post,0.7835,,Penalty,Left Foot,True,108.1,40.1,"[119.2, 39.9]",1.0,119.2,39.9,0
12,27,3879712,"[108.1, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[118.9, 40.7]",1.0,118.9,40.7,0
12,27,3879710,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879709,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879708,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3879694,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879693,"[108.2, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.0,,,,,1
12,27,3879691,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879689,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879687,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879686,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879681,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879680,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3879679,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879669,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879661,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879661,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[120.0, 40.1]",1.0,120.0,40.1,0
12,27,3879659,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3879654,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3879652,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879646,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879640,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879639,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879629,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879617,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879617,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879617,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879616,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879610,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879602,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879580,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3879575,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3879573,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879571,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
12,27,3879561,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
12,27,3879559,"[108.2, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.1,,,,,1
12,27,3879558,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879551,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3879550,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
12,27,3879547,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
12,27,3878609,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3878599,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3878599,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
12,27,3878596,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
12,27,3878594,"[108.2, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.1,,,,,1
12,27,3878558,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3878552,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3878545,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
12,27,3878545,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
12,27,3878542,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
55,282,3942819,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
55,282,3942349,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3942349,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3942349,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3942349,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
55,282,3942349,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3942349,"[108.1, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.7, 40.1]",1.0,119.7,40.1,0
55,282,3942349,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3942349,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
55,282,3942349,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
55,282,3942227,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
55,282,3942227,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
55,282,3942227,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3942227,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3942227,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
55,282,3942227,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
55,282,3942227,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3942227,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3942227,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3941020,"[108.1, 40.1]",Saved to Post,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
55,282,3941020,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
55,282,3941020,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3941020,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
55,282,3941020,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
55,282,3941020,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
55,282,3941020,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
55,282,3940983,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
55,282,3938642,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3938641,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
55,282,3938644,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3938643,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3938643,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
55,282,3930183,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,282,3930178,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
55,282,3930160,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
55,282,3930158,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
55,43,3795108,"[108.0, 40.0]",Post,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.5, 40.1]",1.0,119.5,40.1,0
55,43,3795108,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.6, 40.5]",1.0,119.6,40.5,1
55,43,3795108,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.7, 40.3]",1.0,119.7,40.3,1
55,43,3795108,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.1, 39.9]",1.0,119.1,39.9,0
55,43,3795108,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.2, 40.1]",1.0,119.2,40.1,0
55,43,3795108,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.3, 39.8]",1.0,119.3,39.8,0
55,43,3795108,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[119.4, 40.0]",1.0,119.4,40.0,1
55,43,3795108,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.3, 39.6]",1.0,119.3,39.6,0
55,43,3795108,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[119.2, 39.4]",1.0,119.2,39.4,1
55,43,3788769,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,43,3795220,"[107.9, 40.0]",Saved,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,0
55,43,3795220,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.4, 39.9]",1.0,119.4,39.9,0
55,43,3795220,"[107.9, 39.8]",Goal,0.7835,,Penalty,Right Foot,,107.9,39.8,,,,,1
55,43,3795220,"[107.9, 39.9]",Goal,0.7835,,Penalty,Left Foot,,107.9,39.9,,,,,1
55,43,3795220,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,43,3795220,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
55,43,3795220,"[107.9, 39.9]",Goal,0.7835,,Penalty,Left Foot,,107.9,39.9,,,,,1
55,43,3795220,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
55,43,3795220,"[107.8, 39.9]",Goal,0.7835,,Penalty,Right Foot,,107.8,39.9,,,,,1
55,43,3788761,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
